0,0.0232275,0.0193834,0.0160439,0.00527178,0.0051001,0.00495088,0.00473835,0.00465912,0.00460514,0.00448508,0.00438053,0.00433801,0.00416915,0.0155486,0.00395728,0.00368419,0.00364726,0.00350145,0.00345924,0.00347947,0.00326973,0.00310964,0.00300077,0.00282337,0.0157553,0.0027473,0.00263175,0.00254061,0.00242643,0.00231789,0.00218061,0.00202477,0.00188099,0.00180398,0.00166335,0.0153261,0.00158498,0.00147887,0.0013834,0.0012391,0.00110913,0.000993156,0.000887941,0.000790229,0.000714263,0.000643249,0.0147736,0.000595081,0.000371354,0.000179519,6.90E-05,4.54E-06,0.0153567,0.01563,0.0152698,0.0147166,0.0151745,0.0181959,0.0150043,0.0147166,0.0145608,0.0142227,0.0139502,0.0139519,0.0138503,0.0139571,0.0143065,0.0139673,0.0176315,0.0138984,0.0139587,0.0136949,0.0139638,0.0137564,0.0139009,0.0138403,0.0134275,0.013611,0.0135305,0.0177517,0.0132811,0.0133667,0.0135093,0.0132264,0.0132367,0.0131855,0.0133605,0.01334,0.013423,0.013372,0.017431,0.0128881,0.0125848,0.0121923,0.0119033,0.0116542,0.0114962,0.0110571,0.0108547,0.0108437,0.0107494,0.0166706,0.0104075,0.0100162,0.00981212,0.00965323,0.00946175,0.00947372,0.00933392,0.00910229,0.00886642,0.00882305,0.016302,0.00883389,0.00872494,0.0086183,0.00844823,0.00849094,0.00832276,0.00813719,0.00850766,0.00837306,0.00812837,0.0161164,0.00795082,0.00800162,0.00777527,0.00772954,0.00739789,0.0073019,0.00726599,0.00711556,0.00714238,0.00704411,0.0163331,0.00668736,0.00652026,0.00629317,0.00615621,0.00615166,0.00591555,0.00578817,0.00565681,0.00546676,0.0053843
0,0.0233217,0.0198662,0.0159032,0.00536539,0.00519976,0.00501849,0.00481275,0.00470256,0.00463509,0.00446322,0.00436068,0.00432233,0.00420574,0.015604,0.00397214,0.00374851,0.00363664,0.00347153,0.0034461,0.00347151,0.00328115,0.00311407,0.00301275,0.00280221,0.0157075,0.00272107,0.00259444,0.00250007,0.0024047,0.00226522,0.00214669,0.00202756,0.00188166,0.0018017,0.00166531,0.0155743,0.00157851,0.0014957,0.00139821,0.00123803,0.0011165,0.000997496,0.000888745,0.000792109,0.000713079,0.000644572,0.0150617,0.000595416,0.000370388,0.000180117,6.79E-05,4.29E-06,0.0153165,0.0153607,0.0151302,0.0146912,0.0151426,0.0185229,0.0151222,0.0149301,0.014637,0.0145313,0.0140047,0.0140579,0.0140707,0.0137987,0.0142147,0.0140598,0.0178621,0.0139982,0.0141543,0.0136358,0.013708,0.013506,0.0138005,0.0136247,0.0134378,0.0135521,0.0135488,0.0179714,0.0133773,0.0131465,0.0137318,0.0133161,0.0133748,0.013399,0.0134532,0.0133953,0.0132084,0.0130502,0.0173857,0.0128172,0.0125016,0.0119659,0.0116206,0.0113463,0.0112394,0.0108618,0.0106269,0.0106842,0.0105805,0.0163775,0.0103616,0.00994525,0.00979343,0.00958654,0.00939679,0.00937699,0.0092236,0.00898126,0.00875997,0.0088388,0.0162837,0.00885188,0.00884623,0.00873472,0.00841482,0.00849892,0.00825263,0.0080743,0.00845106,0.00837116,0.00814384,0.016055,0.00793111,0.00802414,0.00777539,0.00777268,0.00738568,0.00730134,0.00731636,0.00716179,0.00712504,0.00702051,0.0165121,0.00664857,0.00656825,0.0062556,0.00617689,0.00625274,0.00597391,0.00581961,0.00578368,0.00554057,0.00543082
0,0.024018,0.0186214,0.0162262,0.00536209,0.00518127,0.00498544,0.00475475,0.00469484,0.00462913,0.00452059,0.00441717,0.00435652,0.00417778,0.0159242,0.00397774,0.00371584,0.00360809,0.00349805,0.00343681,0.00343218,0.00325652,0.00309845,0.00302706,0.00286543,0.0159502,0.00273691,0.00263796,0.00254982,0.00241624,0.00230132,0.00215818,0.00201492,0.0018621,0.00178799,0.00166056,0.015752,0.00157872,0.00148523,0.00137651,0.00123313,0.00110151,0.000983796,0.000882335,0.000790193,0.000710847,0.000643541,0.0151667,0.000592157,0.000371505,0.000181065,6.82E-05,4.31E-06,0.0153061,0.0154243,0.0149366,0.0145498,0.0149385,0.0178233,0.0148037,0.0146011,0.0145544,0.01425,0.0141203,0.0141778,0.0142169,0.0140499,0.0146379,0.0141941,0.0175193,0.0141954,0.0141885,0.0134742,0.0138844,0.0138323,0.0139953,0.0136235,0.0134325,0.0135268,0.0135675,0.0174581,0.0131194,0.0134804,0.013594,0.0132189,0.013316,0.0132965,0.0133421,0.0134962,0.0132646,0.0132833,0.0171723,0.0129056,0.0124964,0.0120199,0.0117492,0.0115139,0.0113866,0.0110491,0.0107492,0.0108725,0.0107634,0.0165557,0.0104221,0.0100214,0.00989316,0.00967964,0.00947805,0.00954502,0.00938046,0.0091189,0.00892096,0.00900788,0.0165299,0.00886688,0.00881092,0.00867096,0.00852567,0.00857175,0.00834075,0.00821865,0.00847903,0.00830566,0.00816287,0.0161583,0.00792997,0.00798636,0.00773497,0.00771575,0.00740511,0.00733844,0.0073529,0.00721205,0.00714074,0.00707533,0.0166732,0.00678688,0.00659789,0.00629786,0.00615276,0.00624107,0.00603594,0.0058337,0.00578035,0.00546438,0.00541899
0,0.0229089,0.019133,0.0160285,0.00536827,0.00525738,0.00501063,0.00481823,0.0047404,0.00466459,0.00454562,0.00443827,0.0043972,0.00422471,0.0158655,0.00401137,0.00373413,0.00364636,0.00348735,0.0034547,0.00344792,0.00327668,0.00312229,0.00302089,0.0028266,0.015911,0.00272277,0.00260781,0.00250521,0.00239003,0.0022611,0.00212525,0.00200318,0.00185993,0.00176088,0.00164412,0.0157759,0.0015803,0.0014863,0.00137481,0.00123759,0.00110815,0.000994475,0.000883003,0.000787565,0.00071373,0.000642301,0.0153583,0.000593632,0.0003682,0.000178808,6.76E-05,4.35E-06,0.0154548,0.0154249,0.0151813,0.0144591,0.0150147,0.0180056,0.0148802,0.0147444,0.0144033,0.0143614,0.0143122,0.014169,0.0141199,0.014092,0.0145143,0.0140665,0.0177468,0.0140378,0.0139241,0.0137484,0.0139378,0.0136521,0.0140282,0.0139778,0.0135145,0.013573,0.0135018,0.0181036,0.0132766,0.013326,0.0134348,0.013357,0.0130079,0.0132317,0.0136564,0.0135045,0.0132727,0.0132201,0.0179525,0.0129103,0.0126719,0.0121346,0.0117921,0.0115972,0.0114826,0.0109003,0.0107933,0.0108412,0.0107099,0.0170123,0.0104065,0.0100486,0.00979151,0.00965445,0.00944242,0.00955965,0.00933848,0.0091803,0.00889728,0.00897089,0.0166767,0.00892308,0.00892135,0.00874726,0.00850257,0.00855248,0.00832456,0.00807059,0.00843869,0.00837507,0.00819979,0.0164224,0.00798295,0.00804598,0.00776609,0.00775763,0.00739054,0.00732205,0.00729634,0.00712888,0.00712403,0.00703024,0.0166443,0.00670246,0.00651665,0.00631599,0.00616815,0.00624129,0.00600973,0.00584484,0.00572981,0.00553575,0.00545006
0,0.0227725,0.0191133,0.0160315,0.00535919,0.00517656,0.00493677,0.0047535,0.00471196,0.00461345,0.00449307,0.00434612,0.00428027,0.00414333,0.0158624,0.00393694,0.00368326,0.00360673,0.00347992,0.00346677,0.00345355,0.00330678,0.00311231,0.0030153,0.00284811,0.0157517,0.00274417,0.00261942,0.00251562,0.0024179,0.00229623,0.00215857,0.00202252,0.00187675,0.00178561,0.00165881,0.0155724,0.00157594,0.00148258,0.00138494,0.00124047,0.00111066,0.000992535,0.000881276,0.000788912,0.000712605,0.000639174,0.0150648,0.000591154,0.000367934,0.000179768,6.83E-05,4.09E-06,0.0151064,0.0154616,0.0151355,0.0143441,0.0149488,0.0179875,0.0149088,0.0148175,0.0146258,0.0143394,0.0141526,0.0139868,0.0139834,0.0140755,0.0144677,0.0141688,0.0173802,0.0140834,0.0138789,0.0137482,0.0138825,0.0138747,0.0139763,0.0139101,0.0136819,0.0136587,0.013413,0.0173087,0.0133904,0.0132165,0.0136007,0.013317,0.013357,0.0134896,0.0135884,0.0133534,0.0134253,0.0134105,0.0171429,0.0129562,0.0125814,0.0120477,0.0117073,0.0114809,0.0113397,0.0109459,0.0106933,0.0107807,0.0106449,0.0166837,0.0102248,0.00990425,0.00983721,0.00956608,0.00940451,0.0095023,0.00927154,0.00907807,0.00894693,0.00897892,0.0161438,0.00889062,0.00887147,0.00877974,0.00856781,0.00858926,0.00837632,0.00817726,0.0085481,0.00845698,0.00815354,0.0160189,0.00791304,0.00799515,0.00775876,0.00769344,0.00734909,0.00725268,0.00726353,0.0071265,0.00714739,0.00703465,0.016416,0.00671576,0.00647617,0.0062602,0.00615203,0.00620073,0.00589524,0.00575445,0.00568082,0.00547416,0.00543283
0,0.0235166,0.0196056,0.01627,0.00528854,0.00519355,0.00496342,0.00473929,0.00464974,0.00460376,0.00448631,0.00435844,0.00429734,0.00414347,0.0159373,0.00392473,0.00368558,0.00362157,0.00350824,0.00346856,0.00348987,0.00329823,0.00308246,0.00300201,0.00282374,0.0159322,0.00276044,0.00263136,0.00254478,0.00241363,0.00229963,0.00216428,0.00200302,0.00186807,0.00177366,0.00166637,0.0156446,0.00157696,0.00148236,0.00137518,0.00124256,0.001109,0.000989774,0.000890282,0.000796853,0.000716255,0.000645157,0.0153593,0.000596314,0.000370141,0.000179417,6.78E-05,4.28E-06,0.0155891,0.0155037,0.0152139,0.0149146,0.0152741,0.0183921,0.0152154,0.014979,0.0146852,0.0144011,0.01428,0.0142507,0.0140011,0.0138579,0.014501,0.0141414,0.0183318,0.0139723,0.0144325,0.0137139,0.013992,0.0139651,0.0143213,0.013908,0.0137443,0.0137729,0.0136414,0.0186123,0.0134739,0.0134137,0.0140439,0.0136934,0.0137037,0.0137479,0.0138605,0.0138566,0.013368,0.0136838,0.0180226,0.0130502,0.0126671,0.0121041,0.0118864,0.0115674,0.0114864,0.0110307,0.0108028,0.0108091,0.0107143,0.0169572,0.0103123,0.0100701,0.00986073,0.00973313,0.00948282,0.00947579,0.00941789,0.00914152,0.00894549,0.00890741,0.0169724,0.00887891,0.00879091,0.00867629,0.00849964,0.00851645,0.00828464,0.00813361,0.00843354,0.00832424,0.00821562,0.0167673,0.00800685,0.00802577,0.00780807,0.00769677,0.00731401,0.00730678,0.00728036,0.00711479,0.00713182,0.00709101,0.0171246,0.00675741,0.0065124,0.00629369,0.00611088,0.00608997,0.00596016,0.005828,0.005715,0.00547141,0.00541569
0,0.0232766,0.0184246,0.0162897,0.00534529,0.00514722,0.00500335,0.00475947,0.0046552,0.00459637,0.00448452,0.00441468,0.00435218,0.00418133,0.015732,0.00394023,0.00369834,0.00364504,0.00350083,0.00343514,0.00345167,0.00328513,0.00311102,0.00300289,0.00281944,0.016351,0.00273395,0.00261525,0.00252088,0.00240369,0.00225881,0.00212927,0.00200724,0.00185531,0.00176804,0.00167009,0.0156875,0.00157317,0.00148268,0.00138522,0.00123054,0.00110775,0.00099166,0.00087816,0.000789528,0.000711245,0.000640193,0.0152922,0.000592354,0.000367926,0.00017966,6.90E-05,4.06E-06,0.0153549,0.0154473,0.0152165,0.0147144,0.0150554,0.0175899,0.0148573,0.0147593,0.014506,0.0143906,0.0140938,0.0137578,0.0137337,0.0139237,0.014181,0.01399,0.0173012,0.014099,0.0139535,0.0137245,0.0138285,0.0136032,0.0141687,0.0137017,0.0134027,0.0136538,0.0133321,0.0174607,0.0134125,0.0133304,0.0136205,0.0132723,0.0131963,0.0133834,0.0136782,0.0133694,0.013317,0.0132267,0.0175089,0.0129986,0.0125681,0.0120082,0.0116935,0.0114796,0.0113059,0.0109902,0.0107264,0.0107247,0.0106718,0.0168476,0.0103452,0.00994128,0.00974576,0.00953605,0.00936405,0.00937576,0.00932541,0.00910714,0.00879634,0.00885042,0.0164507,0.00879805,0.00874193,0.00867599,0.0084538,0.00851911,0.00813721,0.00800284,0.00836119,0.00831996,0.0080779,0.0162471,0.00783968,0.00788538,0.00760993,0.00770199,0.0073105,0.00730493,0.00729814,0.00716151,0.00712283,0.00707392,0.0166591,0.00667385,0.00650076,0.00624393,0.00617323,0.00612001,0.0058903,0.00577363,0.00563482,0.00544102,0.00541261
0,0.0229885,0.0190962,0.0157694,0.00527951,0.00510878,0.00495211,0.00474319,0.00465597,0.00464114,0.00447687,0.00439872,0.00433255,0.00414103,0.0153232,0.00392397,0.00367562,0.00362551,0.00349729,0.00348177,0.00347648,0.00328834,0.00313638,0.00303222,0.00284649,0.0156583,0.0027354,0.0026362,0.00254788,0.00240676,0.00230847,0.00217981,0.00203281,0.00189428,0.00178741,0.00166498,0.0154712,0.00157677,0.0014931,0.00138582,0.00124317,0.00110921,0.000984505,0.000877622,0.000787627,0.000708504,0.000645305,0.0150092,0.000596083,0.00036838,0.000180743,6.73E-05,4.32E-06,0.015063,0.0153962,0.0151768,0.0149306,0.015243,0.0181032,0.0149373,0.0148741,0.0147457,0.0141405,0.0140875,0.0140203,0.0141861,0.0142992,0.014578,0.0142704,0.0177224,0.0141381,0.014186,0.0135546,0.0139424,0.0138762,0.0142498,0.0143429,0.0138705,0.0139171,0.0137947,0.017837,0.0134685,0.0134144,0.0138995,0.0133028,0.0133363,0.0135863,0.0137295,0.013506,0.0135195,0.0133519,0.0175019,0.0130037,0.0124981,0.0120796,0.0118038,0.0116647,0.0114975,0.0109014,0.010737,0.0107904,0.01068,0.0166407,0.0104073,0.00996288,0.00984513,0.00952309,0.00937538,0.00944223,0.00929111,0.00902807,0.00885357,0.0089278,0.0164607,0.00888504,0.00887775,0.00865754,0.00843244,0.00857083,0.00833077,0.00814994,0.00846999,0.00842968,0.00817626,0.0159272,0.00796665,0.00799568,0.00768441,0.00766059,0.0073009,0.00729555,0.00726232,0.00706473,0.0070633,0.00696388,0.0161587,0.00662494,0.00646071,0.00624228,0.00618486,0.00623131,0.00600699,0.00579328,0.00572566,0.00547093,0.00536276
0,0.0234228,0.0190359,0.0158968,0.00538599,0.0051584,0.00503385,0.00477094,0.00474348,0.00464975,0.00454404,0.00443271,0.00440162,0.00421058,0.0155062,0.00396862,0.00371272,0.00367435,0.00350575,0.00346733,0.0034634,0.0032675,0.0031128,0.00301261,0.00284206,0.0157001,0.00275844,0.00263375,0.00251277,0.00242054,0.00231501,0.00215367,0.00203881,0.00187628,0.00179146,0.00166628,0.0153756,0.00157377,0.00147784,0.00136873,0.00122904,0.00110408,0.000985604,0.000884481,0.000784802,0.000720376,0.000643965,0.0149779,0.000592277,0.000368412,0.000179251,6.81E-05,4.48E-06,0.0152224,0.0153542,0.0151127,0.0146713,0.0148681,0.0181178,0.0150239,0.0146677,0.0146471,0.0142193,0.0141755,0.0139508,0.0141641,0.0139731,0.0143305,0.0141375,0.0171825,0.0139581,0.0139104,0.0137875,0.0137927,0.0139095,0.0140347,0.0140066,0.0139634,0.0138204,0.0138262,0.0173126,0.0134509,0.013149,0.0136151,0.0133082,0.013395,0.0133474,0.0134803,0.0133283,0.0132481,0.0133927,0.0172038,0.0128567,0.0124789,0.0120168,0.0117318,0.0114266,0.0113433,0.0109424,0.0106655,0.0106456,0.0106309,0.0165331,0.0103012,0.00998035,0.00979848,0.00955894,0.00932214,0.00939875,0.00935447,0.00916061,0.00890481,0.0089536,0.0164239,0.008892,0.00896701,0.00881785,0.008522,0.00853736,0.00842978,0.00814536,0.00855779,0.00846621,0.00816342,0.0161182,0.00798674,0.00804344,0.00782349,0.00774631,0.0073936,0.00736396,0.00734348,0.00721719,0.00721897,0.00710371,0.0163342,0.00675165,0.00658563,0.00629107,0.00611942,0.0061378,0.00593385,0.00579756,0.00572539,0.00550935,0.0054876
0,0.0232189,0.0187281,0.0159909,0.00534087,0.00518279,0.00496416,0.00474579,0.00467574,0.00460455,0.00446903,0.00440016,0.00432124,0.00417071,0.0156523,0.00390539,0.00367002,0.0036074,0.00348565,0.00345654,0.00344604,0.00325574,0.00309933,0.00301627,0.00282738,0.0158445,0.00274543,0.00262903,0.00251841,0.0024146,0.00230031,0.00214732,0.00201494,0.00185731,0.00176823,0.0016467,0.0154929,0.00157246,0.00149074,0.00137764,0.00123828,0.00111096,0.000989084,0.000885396,0.000792525,0.000711511,0.00064394,0.0148015,0.000588324,0.000369401,0.000180996,6.79E-05,4.48E-06,0.0152139,0.0150752,0.0149181,0.0143869,0.0148286,0.0178099,0.014794,0.0144567,0.0143998,0.0139786,0.0137434,0.0136653,0.0137578,0.0136616,0.0138221,0.0136467,0.017308,0.0137086,0.013787,0.0135046,0.0137496,0.0136557,0.0138423,0.0137403,0.0133411,0.0135854,0.0134386,0.0174994,0.0133917,0.0134318,0.0135778,0.0131347,0.0132498,0.0134171,0.0134313,0.0136583,0.0132407,0.013479,0.0171634,0.0129834,0.0126148,0.0120549,0.0116895,0.0114945,0.0113469,0.0108741,0.0107014,0.0107515,0.0107783,0.0165167,0.010326,0.00994265,0.00986396,0.00967434,0.00944096,0.00949606,0.00925837,0.00908738,0.00876237,0.00878358,0.0166976,0.00873681,0.0088041,0.00862202,0.00838484,0.00847208,0.00821702,0.00799654,0.00844659,0.00832842,0.00818229,0.0164243,0.00787129,0.00796204,0.00768056,0.007654,0.00725238,0.00720732,0.00723843,0.00707985,0.00708972,0.00690702,0.0163818,0.00662569,0.00646401,0.00625388,0.00609326,0.00613307,0.00596187,0.00577718,0.00565669,0.00547529,0.00541195
